,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
2,False,/iJP2ogeM5YpZyUOkmCiZ5UXWyBf.jpg,"[35, 18, 10749]",153,en,Lost in Translation,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",14.418,/wkSzJs7oMf8MIr9CQVICsvRfwA7.jpg,2003-08-31,Lost in Translation,False,7.4,4010
3,False,/tr6wxDjHT7N0otTOEzWBZcVwo8N.jpg,"[18, 35]",456929,es,Campeones,"A disgraced basketball coach is given the chance to coach Los Amigos, a team of players who are intellectually disabled, and soon realizes they just might have what it takes to make it to the national championships.",7.736,/m5z4Ud6Ya5EY3Eg3OBbVBaDKWK.jpg,2018-04-06,Champions,False,7.4,347
4,False,/93wqWj6izOulKuONZ7rG7WxEjEe.jpg,[10749],621,en,Grease,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",22.971,/iMHdFTrCYhue74sBnXkdO39AJ3R.jpg,1978-07-07,Grease,False,7.4,4431
5,False,/A1S9fBzc4Wepc6onnCd9eVR2FLp.jpg,"[28, 80, 18, 53]",2034,en,Training Day,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",14.173,/sDT2biSB7wzBJdXq9o3ldr7VfvY.jpg,2001-10-05,Training Day,False,7.4,3240
6,False,/xK6EEVfHDwqeEKsvH0QKUfRxs6k.jpg,"[35, 18, 53]",2640,en,Heathers,"A girl who halfheartedly tries to be part of the ""in crowd"" of her school meets a rebel who teaches her a more devious way to play social politics: by killing the popular kids.",10.692,/38DHopfWHrWqYjphcBeAxOomled.jpg,1989-03-31,Heathers,False,7.4,915
7,False,/6B8e784decj9vtKuNjbl9Fes2aZ.jpg,"[80, 18, 9648, 53]",395834,en,Wind River,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,15.142,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,2017-08-03,Wind River,False,7.4,2815
8,False,/5jXzf6VCxmRAbQYYOuoPgGZRbRp.jpg,"[18, 10749]",1391,es,Y tu mamá también,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",12.378,/4n6lnr7q3Ysz4rKz3raxkltbHgr.jpg,2001-06-08,Y Tu Mamá También,False,7.4,706
9,False,/zPzD9TgOkQmZIIV3mZF654H26CH.jpg,[35],12776,it,Johnny Stecchino,"Good hearted but not very wordly-wise, Dante is happy driving the school bus for a group of mentally handicapped children, while feeling he is somehow missing out on life and love. So he is very excited when after nearly being knocked down by her car he meets Maria, who seems immediately enamoured of him. He is soon invited to her sumptuous Palermo villa, little suspecting that this is part of a plot. He bears an amazing likeness to Maria's stool-pigeon gangster husband and it would be convenient for them if the mobster, in the shape of Dante, was seen to be dead and buried.",7.922,/im7KfvlvYf8Grlemc9lOMqgt4cG.jpg,1991-10-24,Johnny Stecchino,False,7.4,641
10,False,/iI9mgfMxPgBG8qdE7AA2pq6Tqjz.jpg,"[16, 18]",41201,fr,L'illusionniste,A French illusionist travels to Scotland to work. He meets a young woman in a small village. Their ensuing adventure in Edinburgh changes both their lives forever.,8.022,/Ac2tNYW9sRaOhmtMJQuhf2mvo00.jpg,2010-02-16,The Illusionist,False,7.4,316
11,False,/o5QtsxQpiubbrMuLCttj4afzZJr.jpg,"[35, 18, 10749]",457,de,Sissi,"The young Bavarian princess Elisabeth, who all call Sissi, goes with her mother and older sister Néné to Austria where Néné will be wed to an emperor named Franz Joseph, Yet unexpectedly Franz runs into Sissi while out fishing and they fall in love.",8.038,/zTAyOq9FTaw3vurMJcura0OEBn9.jpg,1955-12-22,Sissi,False,7.4,284
12,False,/86UvnqQsefvHfBX6F65PUQHjVPc.jpg,[18],881,en,A Few Good Men,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",13.564,/WgWLwk55YaXFZdlMnPJTKlxGcz.jpg,1992-12-11,A Few Good Men,False,7.4,1824
13,False,/tcrrE9vjnenDxOZrbCcY4V7LdVw.jpg,"[18, 36, 10402, 10749, 10752]",11661,fr,Joyeux Noël,"France, 1914, during World War I. On Christmas Eve, an extraordinary event takes place in the bloody no man's land that the French and the Scots dispute with the Germans…",10.997,/9Ka8lKCIiWjnZiMslPQeakS5UhW.jpg,2005-11-09,Joyeux Noel,False,7.4,504
14,False,/2QHq7R62bNtglEuprajQ0B4hlvZ.jpg,[53],165213,ko,신세계,An undercover cop has his loyalties tested when the boss of the corporate gang he's spent years infiltrating dies.,7.739,/4bDeTaLi0prfm75C2Edo8mCMlls.jpg,2013-02-21,New World,False,7.4,214
15,False,/c2Ax8Rox5g6CneChwy1gmu4UbSb.jpg,"[28, 12, 14, 878]",140607,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",28.812,/weUSwMdQIa3NaXVzwUoIIcAi85d.jpg,2015-12-15,Star Wars: The Force Awakens,False,7.4,13865
16,False,/lITyO4KDUIg7AujFKC3uCZMMskz.jpg,"[28, 18, 53]",9509,en,Man on Fire,"Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.",12.821,/grCGLCcTHv9TChibzOwzUpykcjB.jpg,2004-04-23,Man on Fire,False,7.4,2819
17,False,/1PODaFULjnsbkgirmFfm9i0cJB1.jpg,"[28, 12, 37]",6644,en,El Dorado,"Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Hara. Together with an old indian fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water.",9.846,/63p90iio7kkE7UCXVkExfImc1ql.jpg,1967-06-07,El Dorado,False,7.4,218
18,False,/wok0YepwQfBAPsrttFq0W6HXT2g.jpg,"[35, 10751]",850,en,A Christmas Story,"The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",8.953,/u348XMdz7g2Eu54yntt1qshUixk.jpg,1983-11-18,A Christmas Story,False,7.4,685
19,False,/tPZQsVHv7BhnJXBlnqCDji1YDfl.jpg,[18],197082,fr,La Vénus à la fourrure,An enigmatic actress may have a hidden agenda when she auditions for a part in a misogynistic writer's play.,7.381,/f1t5IFXFwVl2kMmD2a0Y2r8uyek.jpg,2013-05-28,Venus in Fur,False,7.4,395
0,False,/6kdccOPKiVD8HcBGxs3FLYsvEuF.jpg,"[18, 10749, 10752]",121642,it,Venuto al mondo,"Full-throttle melodrama about an ill-starred romance set against the backdrop of the siege of Sarajevo. A mother brings her teenage son to Sarajevo, where his father died in the Bosnian conflict years ago.",6.194,/kELtRUNsHZN2DlfQ5PoTiJKNCRn.jpg,2012-09-13,Twice Born,False,7.4,300
1,False,/1IHXRAVdUbmKJCwqavJ1Z6pPEcr.jpg,[18],342737,en,20th Century Women,"In 1979 Santa Barbara, California, Dorothea Fields is a determined single mother in her mid-50s who is raising her adolescent son, Jamie, at a moment brimming with cultural change and rebellion. Dorothea enlists the help of two younger women – Abbie, a free-spirited punk artist living as a boarder in the Fields' home and Julie, a savvy and provocative teenage neighbour – to help with Jamie's upbringing.",12.58,/9vavp7kXnLwPGfOfThJwpW0Mk4v.jpg,2016-12-28,20th Century Women,False,7.4,610
2,False,/d3UiTf5r2rXBbyvYpHwWg6v0pS1.jpg,"[35, 10751]",19100,fr,Nos jours heureux,"Set in 1992, a manager Vincent has to run a children's holiday camp for three weeks and to face the unexpected concerning the place, his colleagues, various problems linked to children about the rooms, trips, their belongings...",6.361,/507mUw7mtYpmjwJncOggw9gBZcG.jpg,2006-06-28,Those Happy Days,False,7.4,578
3,False,/vg08n0OYu7CF4rjZut3uOgbd8wB.jpg,"[80, 18, 9648, 53, 10749]",140,es,La mala educación,"Two children, Ignacio and Enrique, know love, the movies and fear in a religious school at the beginning of the 1960s. Father Manolo, director of the school and its professor of literature, is witness to and part of these discoveries. The three are followed through the next few decades, their reunion marking life and death.",11.595,/2wPhxmIveLgp8ClczFSHQhupF29.jpg,2004-03-19,Bad Education,False,7.4,473
4,False,/mUcfavkzBSlJbhS6cXZyInM9jix.jpg,"[12, 16, 10751]",13932,en,Jack-Jack Attack,"The Parrs' baby Jack-Jack is thought to be normal, not having any super-powers like his parents or siblings. But when an outsider is hired to watch him, Jack-Jack shows his true potential.",8.386,/btnyGcvjMbN4MpwLE7A6J7gNV01.jpg,2005-03-15,Jack-Jack Attack,False,7.4,471
5,False,/pPFbXcONHBntJIAsEn8TaIPPCpZ.jpg,"[28, 18, 10752]",193756,en,Lone Survivor,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",15.857,/c7Sqof18FgkoNcA0r5BFUcPLER1.jpg,2013-12-24,Lone Survivor,False,7.4,2551
6,False,/nAukT84pqwJk5wVdUlheoKmeO8M.jpg,"[16, 10751]",756,en,Fantasia,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",15.704,/mSJgxrTaTgDSOoggIPcj3ZoZswT.jpg,1940-11-13,Fantasia,False,7.4,1737
7,False,/vBPEeqDIOoVarZCDcG24ShaQRfk.jpg,"[35, 80, 18, 10749]",239877,it,La mafia uccide solo d'estate,"While Arturo tries to gain the love of Flora, he witnesses the history of Sicily from 1969 to 1992, miraculously dodging the crimes of the Mafia and supporting as a journalist the heroic struggle of the judges and policemen who fought this infamous organization.",7.444,/dI9isu6wKZQMJFsd7EhReIdBnzL.jpg,2013-11-28,The Mafia Kills Only in Summer,False,7.4,796
8,False,/7Cg4jbFDfmwXqw9Adp2RMntUAFz.jpg,"[80, 18, 9648, 53, 10749]",381,en,To Catch a Thief,"To prevent being accused of the crimes, an ex-burglar must catch a thief who’s been copying his style.",10.085,/wizxvCHhWTpJXxRew6FGPGFWTVl.jpg,1955-08-03,To Catch a Thief,False,7.4,698
9,False,/qSQkbVA5ONIKudSZVGsXGo9BPVK.jpg,"[18, 36, 10749]",88273,da,En kongelig affære,"A young queen falls in love with her physician, and they start a revolution that changes their nation forever.",9.883,/f7bfKSEasjNLJ7I8rS5YJmzSDGr.jpg,2012-03-29,A Royal Affair,False,7.4,519
10,False,/95Sw8Bi4b47taDe9cxDw8ooN6uE.jpg,"[12, 10749]",488,en,The African Queen,"At the start of the first World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.",11.551,/qtlXZOUvTUwPDMZkUYK4Lyb9kS3.jpg,1951-12-26,The African Queen,False,7.4,455
11,False,/iGCHoFp4VUwMoolO2C2u12AgiKl.jpg,[18],515916,nl,Girl,"A 15-year-old girl, assigned male at birth, dreams of becoming a ballerina and will push her body to its limits in order for her dream to succeed.",6.841,/a6WKjZ1eHrKV8u1DYqjW4yUPuC.jpg,2018-09-27,Girl,False,7.4,320
12,False,/lVdqUbABficE68BdlTU9CDcQ7xJ.jpg,"[12, 18, 10402, 10749]",19666,hi,लगान,"In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match.",9.411,/iXpV2SCApjhLDvn9Usmk4hiQe4J.jpg,2001-06-15,Lagaan: Once Upon a Time in India,False,7.4,267
13,False,/2P4XP523TZyewRW11zDIIiA2OFp.jpg,"[10749, 18, 36]",459,de,Sissi - Schicksalsjahre einer Kaiserin,After a wonderful time in Hungary Sissi falls extremely ill and must retreat to a Mediterranean climate to rest. The young empress’ mother takes her from Austria to recover in Madeira.,9.413,/xuIG6WRgRJjFkM638ej5yDSIfq9.jpg,1957-12-18,Sissi: The Fateful Years of an Empress,False,7.4,216
14,False,/dIyGEvgdqvk7PjQYqDJOy5bmOh4.jpg,"[28, 80, 53]",94329,id,Serbuan maut,"Deep in the heart of Jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. Until now, the run-down apartment block has been considered untouchable to even the bravest of police. Cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it.  But when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. Stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. Starring Indonesian martial arts sensation Iko Uwais.",13.339,/mfDGRp19BcZUfPIhdqzdQ2uGZrf.jpg,2012-03-22,The Raid,False,7.4,1854
15,False,/22GLW4Qgs7NycHLjsp8whRCuky4.jpg,"[28, 12, 18, 36]",11416,en,The Mission,"When a Spanish Jesuit goes into the South American wilderness to build a mission in the hope of converting the Indians of the region, a slave hunter is converted and joins his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portugese aggressors.",11.364,/oTU13XXz4WHisDWKX3X6dFWEjC0.jpg,1986-09-29,The Mission,False,7.4,713
16,False,/qalBnz5eA76YQ73kCPFz0dNzjkZ.jpg,"[80, 18, 9648]",3766,en,The Lady from Shanghai,A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,8.255,/v4OHLpYjrYjcx5hBeo71DaXQAuR.jpg,1947-12-24,The Lady from Shanghai,False,7.4,272
17,False,/4brEMzPazQE3hv3mogj6k1a29RP.jpg,"[10749, 14, 16]",3933,en,Corpse Bride,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",15.929,/o9GbcdP7rOg2m1NyUnUR3ZwNcTE.jpg,2005-09-12,Corpse Bride,False,7.4,5037
18,False,/HgmEIRoiHfJQVHgo1c0PodEjFb.jpg,"[35, 80]",25866,fr,Le Corniaud,"In this Frenco-Italian gangster parody, a shop keeper on his way to an Italian holiday suffers a crash which totals his car. The culprit can only compensate his ruined trip by driving an American friends car from Napels to Bordeaux, but as it happens to be filled with such contraband as stolen money, jewelry and drugs, the involuntary and unwitting companions in crime soon attract all but recreational attention from the ""milieu"".",7.444,/msBunz3V1g2ILoR7ibHvGxDNyVb.jpg,1965-03-24,The Sucker,False,7.4,318
19,False,/s13r8sB2v0upTWZ9yeNtfPlfaPo.jpg,"[28, 80, 53]",9056,cn,警察故事,A virtuous Hong Kong police officer must clear his name after he is framed for murder.,12.485,/q8YfsyX59OmoSDirXT4CyThwN5f.jpg,1985-12-14,Police Story,False,7.4,315
0,False,/useuHJQ5HOoEWkAvEjL1FW1sUfe.jpg,[18],376867,en,Moonlight,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",14.907,/qAwFbszz0kRyTuXmMeKQZCX3Q2O.jpg,2016-10-21,Moonlight,False,7.4,4536
1,False,/pP2a4MBQbIeZMbErBWMjxTT5Npb.jpg,"[12, 35, 878]",196,en,Back to the Future Part III,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",12.808,/6DmgPTZYaug7QNDjOhUDWyjOQDl.jpg,1990-05-25,Back to the Future Part III,False,7.4,6222
2,False,/vvsQe0ksUH001rxFGrnZkL9eBzr.jpg,"[878, 28, 12, 53]",106,en,Predator,"Dutch and his group of commandos are hired by the CIA to rescue downed airmen from guerillas in a Central American jungle. The mission goes well but as they return they find that something is hunting them. Nearly invisible, it blends in with the forest, taking trophies from the bodies of its victims as it goes along. Occasionally seeing through its eyes, the audience sees it is an intelligent alien hunter, hunting them for sport, killing them off one at a time.",32.217,/gUpto7r2XwoM5eW7MUvd8hl1etB.jpg,1987-06-12,Predator,False,7.4,4194
